wavelength	flux	error
4685.500000	0.964030	0.000000
4686.000000	0.963561	0.000000
4686.500000	0.954276	0.000000
4687.000000	0.937269	0.000000
4687.500000	0.930519	0.000000
4688.000000	0.940843	0.000000
4688.500000	0.951565	0.000000
4689.000000	0.963587	0.000000
4689.500000	0.973445	0.000000
4690.000000	0.946595	0.000000
4690.500000	0.919738	0.000000
4691.000000	0.921136	0.000000
4691.500000	0.925793	0.000000
4692.000000	0.942010	0.000000
4692.500000	0.962373	0.000000
4693.000000	0.959120	0.000000
4693.500000	0.938428	0.000000
4694.000000	0.941452	0.000000
4694.500000	0.978037	0.000000
4695.000000	1.001763	0.000000
4695.500000	0.987433	0.000000
4696.000000	0.973977	0.000000
4696.500000	0.969922	0.000000
4697.000000	0.965800	0.000000
4697.500000	0.951858	0.000000
4698.000000	0.937079	0.000000
4698.500000	0.934242	0.000000
4699.000000	0.935033	0.000000
4699.500000	0.953703	0.000000
4700.000000	0.984224	0.000000
4700.500000	0.977784	0.000000
4701.000000	0.923636	0.000000
4701.500000	0.892918	0.000000
4702.000000	0.925133	0.000000
4702.500000	0.953708	0.000000
4703.000000	0.952249	0.000000
4703.500000	0.950794	0.000000
4704.000000	0.952585	0.000000
4704.500000	0.954622	0.000000
4705.000000	0.954058	0.000000
4705.500000	0.952803	0.000000
4706.000000	0.956380	0.000000
4706.500000	0.963116	0.000000
4707.000000	0.949713	0.000000
4707.500000	0.910627	0.000000
4708.000000	0.896663	0.000000
4708.500000	0.949820	0.000000
4709.000000	0.993450	0.000000
4709.500000	0.954057	0.000000
4710.000000	0.914710	0.000000
4710.500000	0.933739	0.000000
4711.000000	0.956895	0.000000
4711.500000	0.951629	0.000000
4712.000000	0.937663	0.000000
4712.500000	0.933251	0.000000
4713.000000	0.935333	0.000000
4713.500000	0.934963	0.000000
4714.000000	0.931263	0.000000
4714.500000	0.931217	0.000000
4715.000000	0.941870	0.000000
4715.500000	0.952186	0.000000
4716.000000	0.958790	0.000000
4716.500000	0.965385	0.000000
4717.000000	0.959720	0.000000
4717.500000	0.952847	0.000000
4718.000000	0.950271	0.000000
4718.500000	0.949204	0.000000
4719.000000	0.934565	0.000000
4719.500000	0.909519	0.000000
4720.000000	0.903652	0.000000
4720.500000	0.927433	0.000000
4721.000000	0.946155	0.000000
4721.500000	0.946836	0.000000
4722.000000	0.946859	0.000000
4722.500000	0.933060	0.000000
4723.000000	0.919247	0.000000
4723.500000	0.933977	0.000000
4724.000000	0.952969	0.000000
4724.500000	0.958843	0.000000
4725.000000	0.958950	0.000000
4725.500000	0.956450	0.000000
4726.000000	0.951534	0.000000
4726.500000	0.946635	0.000000
4727.000000	0.941774	0.000000
4727.500000	0.939815	0.000000
4728.000000	0.952466	0.000000
4728.500000	0.965122	0.000000
4729.000000	0.944875	0.000000
4729.500000	0.924243	0.000000
4730.000000	0.921558	0.000000
4730.500000	0.923065	0.000000
4731.000000	0.942938	0.000000
4731.500000	0.973495	0.000000
4732.000000	0.993697	0.000000
4732.500000	1.001422	0.000000
4733.000000	1.000835	0.000000
4733.500000	0.978246	0.000000
4734.000000	0.957858	0.000000
4734.500000	0.958591	0.000000
4735.000000	0.959331	0.000000
4735.500000	0.950605	0.000000
4736.000000	0.940993	0.000000
4736.500000	0.935368	0.000000
4737.000000	0.931195	0.000000
4737.500000	0.924635	0.000000
4738.000000	0.916136	0.000000
4738.500000	0.917804	0.000000
4739.000000	0.936773	0.000000
4739.500000	0.954365	0.000000
4740.000000	0.965956	0.000000
4740.500000	0.977417	0.000000
4741.000000	0.961969	0.000000
4741.500000	0.946512	0.000000
4742.000000	0.947178	0.000000
4742.500000	0.951343	0.000000
4743.000000	0.951450	0.000000
4743.500000	0.949251	0.000000
4744.000000	0.941780	0.000000
4744.500000	0.927952	0.000000
4745.000000	0.916878	0.000000
4745.500000	0.913320	0.000000
4746.000000	0.911082	0.000000
4746.500000	0.923405	0.000000
4747.000000	0.935730	0.000000
4747.500000	0.932053	0.000000
4748.000000	0.926542	0.000000
4748.500000	0.932297	0.000000
4749.000000	0.942627	0.000000
4749.500000	0.957403	0.000000
4750.000000	0.976212	0.000000
4750.500000	0.974671	0.000000
4751.000000	0.933084	0.000000
4751.500000	0.898820	0.000000
4752.000000	0.906468	0.000000
4752.500000	0.914106	0.000000
4753.000000	0.931512	0.000000
4753.500000	0.949309	0.000000
4754.000000	0.946104	0.000000
4754.500000	0.936680	0.000000
4755.000000	0.933972	0.000000
4755.500000	0.936071	0.000000
4756.000000	0.935172	0.000000
4756.500000	0.929650	0.000000
4757.000000	0.924444	0.000000
4757.500000	0.920457	0.000000
4758.000000	0.916850	0.000000
4758.500000	0.937529	0.000000
4759.000000	0.958412	0.000000
4759.500000	0.958511	0.000000
4760.000000	0.954256	0.000000
4760.500000	0.947601	0.000000
4761.000000	0.939672	0.000000
4761.500000	0.939295	0.000000
4762.000000	0.948969	0.000000
4762.500000	0.953388	0.000000
4763.000000	0.938646	0.000000
4763.500000	0.924004	0.000000
4764.000000	0.919092	0.000000
4764.500000	0.912443	0.000000
4765.000000	0.919146	0.000000
4765.500000	0.927612	0.000000
4766.000000	0.926612	0.000000
4766.500000	0.921101	0.000000
4767.000000	0.921646	0.000000
4767.500000	0.929036	0.000000
4768.000000	0.936562	0.000000
4768.500000	0.944061	0.000000
4769.000000	0.950720	0.000000
4769.500000	0.945427	0.000000
4770.000000	0.940167	0.000000
4770.500000	0.940463	0.000000
4771.000000	0.941485	0.000000
4771.500000	0.947691	0.000000
4772.000000	0.956292	0.000000
4772.500000	0.958117	0.000000
4773.000000	0.952726	0.000000
4773.500000	0.955029	0.000000
4774.000000	0.976617	0.000000
4774.500000	0.992308	0.000000
4775.000000	0.946350	0.000000
4775.500000	0.900380	0.000000
4776.000000	0.915886	0.000000
4776.500000	0.939179	0.000000
4777.000000	0.951801	0.000000
4777.500000	0.959636	0.000000
4778.000000	0.971289	0.000000
4778.500000	0.986933	0.000000
4779.000000	0.991873	0.000000
4779.500000	0.970305	0.000000
4780.000000	0.948586	0.000000
4780.500000	0.925451	0.000000
4781.000000	0.902280	0.000000
4781.500000	0.902968	0.000000
4782.000000	0.906725	0.000000
4782.500000	0.916566	0.000000
4783.000000	0.929220	0.000000
4783.500000	0.936370	0.000000
4784.000000	0.937577	0.000000
4784.500000	0.939650	0.000000
4785.000000	0.944022	0.000000
4785.500000	0.949263	0.000000
4786.000000	0.965705	0.000000
4786.500000	0.982104	0.000000
4787.000000	0.972541	0.000000
4787.500000	0.959072	0.000000
4788.000000	0.958169	0.000000
4788.500000	0.963540	0.000000
4789.000000	0.960322	0.000000
4789.500000	0.947082	0.000000
4790.000000	0.941573	0.000000
4790.500000	0.958642	0.000000
4791.000000	0.973286	0.000000
4791.500000	0.942020	0.000000
4792.000000	0.910730	0.000000
4792.500000	0.927021	0.000000
4793.000000	0.952160	0.000000
4793.500000	0.960615	0.000000
4794.000000	0.959526	0.000000
4794.500000	0.967457	0.000000
4795.000000	0.987423	0.000000
4795.500000	0.999757	0.000000
4796.000000	0.985060	0.000000
4796.500000	0.970080	0.000000
4797.000000	0.930063	0.000000
4797.500000	0.890054	0.000000
4798.000000	0.905291	0.000000
4798.500000	0.934144	0.000000
4799.000000	0.940279	0.000000
4799.500000	0.930823	0.000000
4800.000000	0.925713	0.000000
4800.500000	0.927600	0.000000
4801.000000	0.928774	0.000000
4801.500000	0.926383	0.000000
4802.000000	0.924029	0.000000
4802.500000	0.945927	0.000000
4803.000000	0.968872	0.000000
4803.500000	0.968699	0.000000
4804.000000	0.960814	0.000000
4804.500000	0.950181	0.000000
4805.000000	0.937182	0.000000
4805.500000	0.935630	0.000000
4806.000000	0.957908	0.000000
4806.500000	0.977239	0.000000
4807.000000	0.972358	0.000000
4807.500000	0.967502	0.000000
4808.000000	0.968738	0.000000
4808.500000	0.970686	0.000000
4809.000000	0.971944	0.000000
4809.500000	0.972876	0.000000
4810.000000	0.974072	0.000000
4810.500000	0.975562	0.000000
4811.000000	0.974815	0.000000
4811.500000	0.967521	0.000000
4812.000000	0.960909	0.000000
4812.500000	0.973301	0.000000
4813.000000	0.985640	0.000000
4813.500000	0.984483	0.000000
4814.000000	0.980310	0.000000
4814.500000	0.976970	0.000000
4815.000000	0.974128	0.000000
4815.500000	0.965469	0.000000
4816.000000	0.947675	0.000000
4816.500000	0.935139	0.000000
4817.000000	0.948878	0.000000
4817.500000	0.962551	0.000000
4818.000000	0.970002	0.000000
4818.500000	0.977149	0.000000
4819.000000	0.962418	0.000000
4819.500000	0.939776	0.000000
4820.000000	0.930370	0.000000
4820.500000	0.933558	0.000000
4821.000000	0.937296	0.000000
4821.500000	0.942116	0.000000
4822.000000	0.946467	0.000000
4822.500000	0.941643	0.000000
4823.000000	0.936994	0.000000
4823.500000	0.938659	0.000000
4824.000000	0.941500	0.000000
4824.500000	0.948252	0.000000
4825.000000	0.957289	0.000000
4825.500000	0.960536	0.000000
4826.000000	0.955338	0.000000
4826.500000	0.953134	0.000000
4827.000000	0.964479	0.000000
4827.500000	0.975681	0.000000
4828.000000	0.972092	0.000000
4828.500000	0.967797	0.000000
4829.000000	0.948021	0.000000
4829.500000	0.922716	0.000000
4830.000000	0.919347	0.000000
4830.500000	0.936560	0.000000
4831.000000	0.947074	0.000000
4831.500000	0.941442	0.000000
4832.000000	0.938218	0.000000
4832.500000	0.969302	0.000000
4833.000000	1.000363	0.000000
4833.500000	0.989169	0.000000
4834.000000	0.970014	0.000000
4834.500000	0.940691	0.000000
4835.000000	0.905029	0.000000
4835.500000	0.899379	0.000000
4836.000000	0.940865	0.000000
4836.500000	0.974747	0.000000
4837.000000	0.969013	0.000000
4837.500000	0.963341	0.000000
4838.000000	0.926420	0.000000
4838.500000	0.887327	0.000000
4839.000000	0.905647	0.000000
4839.500000	0.947890	0.000000
4840.000000	0.965239	0.000000
4840.500000	0.955343	0.000000
4841.000000	0.944730	0.000000
4841.500000	0.931901	0.000000
4842.000000	0.919112	0.000000
4842.500000	0.907932	0.000000
4843.000000	0.896754	0.000000
4843.500000	0.897493	0.000000
4844.000000	0.901433	0.000000
4844.500000	0.890748	0.000000
4845.000000	0.868476	0.000000
4845.500000	0.855237	0.000000
4846.000000	0.860603	0.000000
4846.500000	0.864281	0.000000
4847.000000	0.851999	0.000000
4847.500000	0.839683	0.000000
4848.000000	0.831226	0.000000
4848.500000	0.823350	0.000000
4849.000000	0.820029	0.000000
4849.500000	0.819360	0.000000
4850.000000	0.807918	0.000000
4850.500000	0.780172	0.000000
4851.000000	0.755950	0.000000
4851.500000	0.749950	0.000000
4852.000000	0.743906	0.000000
4852.500000	0.721902	0.000000
4853.000000	0.698639	0.000000
4853.500000	0.690540	0.000000
4854.000000	0.689057	0.000000
4854.500000	0.680334	0.000000
4855.000000	0.663122	0.000000
4855.500000	0.646217	0.000000
4856.000000	0.630512	0.000000
4856.500000	0.614753	0.000000
4857.000000	0.610077	0.000000
4857.500000	0.605515	0.000000
4858.000000	0.593675	0.000000
4858.500000	0.579478	0.000000
4859.000000	0.553201	0.000000
4859.500000	0.515535	0.000000
4860.000000	0.476811	0.000000
4860.500000	0.435145	0.000000
4861.000000	0.393743	0.000000
4861.500000	0.357113	0.000000
4862.000000	0.320508	0.000000
4862.500000	0.324406	0.000000
4863.000000	0.338622	0.000000
4863.500000	0.345244	0.000000
4864.000000	0.345824	0.000000
4864.500000	0.356307	0.000000
4865.000000	0.387919	0.000000
4865.500000	0.418446	0.000000
4866.000000	0.435893	0.000000
4866.500000	0.453154	0.000000
4867.000000	0.512812	0.000000
4867.500000	0.580391	0.000000
4868.000000	0.605709	0.000000
4868.500000	0.602460	0.000000
4869.000000	0.605257	0.000000
4869.500000	0.619262	0.000000
4870.000000	0.634490	0.000000
4870.500000	0.660837	0.000000
4871.000000	0.687200	0.000000
4871.500000	0.684947	0.000000
4872.000000	0.678801	0.000000
4872.500000	0.700018	0.000000
4873.000000	0.737606	0.000000
4873.500000	0.760131	0.000000
4874.000000	0.758142	0.000000
4874.500000	0.757914	0.000000
4875.000000	0.768000	0.000000
4875.500000	0.778079	0.000000
4876.000000	0.781589	0.000000
4876.500000	0.784161	0.000000
4877.000000	0.799835	0.000000
4877.500000	0.822539	0.000000
4878.000000	0.841960	0.000000
4878.500000	0.856614	0.000000
4879.000000	0.867019	0.000000
4879.500000	0.855022	0.000000
4880.000000	0.842973	0.000000
4880.500000	0.849069	0.000000
4881.000000	0.856980	0.000000
4881.500000	0.867629	0.000000
4882.000000	0.879710	0.000000
4882.500000	0.889250	0.000000
4883.000000	0.895166	0.000000
4883.500000	0.897987	0.000000
4884.000000	0.884802	0.000000
4884.500000	0.871694	0.000000
4885.000000	0.880386	0.000000
4885.500000	0.891164	0.000000
4886.000000	0.892395	0.000000
4886.500000	0.888853	0.000000
4887.000000	0.890292	0.000000
4887.500000	0.898727	0.000000
4888.000000	0.906721	0.000000
4888.500000	0.912226	0.000000
4889.000000	0.917782	0.000000
4889.500000	0.927527	0.000000
4890.000000	0.937711	0.000000
4890.500000	0.938185	0.000000
4891.000000	0.933686	0.000000
4891.500000	0.931692	0.000000
4892.000000	0.933309	0.000000
4892.500000	0.934942	0.000000
4893.000000	0.936605	0.000000
4893.500000	0.938271	0.000000
4894.000000	0.940530	0.000000
4894.500000	0.942844	0.000000
4895.000000	0.935470	0.000000
4895.500000	0.922834	0.000000
4896.000000	0.915299	0.000000
4896.500000	0.915610	0.000000
4897.000000	0.919959	0.000000
4897.500000	0.949379	0.000000
4898.000000	0.978764	0.000000
4898.500000	0.975220	0.000000
4899.000000	0.967329	0.000000
4899.500000	0.966667	0.000000
4900.000000	0.970263	0.000000
4900.500000	0.973922	0.000000
4901.000000	0.977717	0.000000
4901.500000	0.979136	0.000000
4902.000000	0.962566	0.000000
4902.500000	0.945956	0.000000
4903.000000	0.949684	0.000000
4903.500000	0.956659	0.000000
4904.000000	0.953741	0.000000
4904.500000	0.944122	0.000000
4905.000000	0.938579	0.000000
4905.500000	0.941187	0.000000
4906.000000	0.944412	0.000000
4906.500000	0.955623	0.000000
4907.000000	0.966902	0.000000
4907.500000	0.962885	0.000000
4908.000000	0.955739	0.000000
4908.500000	0.942759	0.000000
4909.000000	0.925280	0.000000
4909.500000	0.911629	0.000000
4910.000000	0.906580	0.000000
4910.500000	0.903319	0.000000
4911.000000	0.939235	0.000000
4911.500000	0.975254	0.000000
4912.000000	0.973455	0.000000
4912.500000	0.960993	0.000000
4913.000000	0.956160	0.000000
4913.500000	0.958453	0.000000
4914.000000	0.957877	0.000000
4914.500000	0.948756	0.000000
4915.000000	0.939663	0.000000
4915.500000	0.930401	0.000000
4916.000000	0.921142	0.000000
4916.500000	0.929631	0.000000
4917.000000	0.944777	0.000000
4917.500000	0.950605	0.000000
4918.000000	0.945620	0.000000
4918.500000	0.944662	0.000000
4919.000000	0.960051	0.000000
4919.500000	0.975436	0.000000
4920.000000	0.952991	0.000000
4920.500000	0.927805	0.000000
4921.000000	0.922589	0.000000
4921.500000	0.927329	0.000000
4922.000000	0.931360	0.000000
4922.500000	0.934338	0.000000
4923.000000	0.939652	0.000000
4923.500000	0.960094	0.000000
4924.000000	0.980538	0.000000
4924.500000	0.967824	0.000000
4925.000000	0.950001	0.000000
4925.500000	0.930513	0.000000
4926.000000	0.909903	0.000000
4926.500000	0.897848	0.000000
4927.000000	0.903141	0.000000
4927.500000	0.909619	0.000000
4928.000000	0.934174	0.000000
4928.500000	0.958737	0.000000
4929.000000	0.970323	0.000000
4929.500000	0.978506	0.000000
4930.000000	0.977656	0.000000
4930.500000	0.968537	0.000000
4931.000000	0.965933	0.000000
4931.500000	0.982702	0.000000
4932.000000	0.999480	0.000000
4932.500000	0.972420	0.000000
4933.000000	0.944489	0.000000
4933.500000	0.941896	0.000000
4934.000000	0.949698	0.000000
4934.500000	0.959584	0.000000
4935.000000	0.972151	0.000000
4935.500000	0.985056	0.000000
4936.000000	0.999631	0.000000
4936.500000	1.014222	0.000000
4937.000000	0.992930	0.000000
4937.500000	0.967265	0.000000
4938.000000	0.957243	0.000000
4938.500000	0.956904	0.000000
4939.000000	0.954970	0.000000
4939.500000	0.949980	0.000000
4940.000000	0.943760	0.000000
4940.500000	0.920907	0.000000
4941.000000	0.898043	0.000000
4941.500000	0.921308	0.000000
4942.000000	0.956580	0.000000
4942.500000	0.958277	0.000000
4943.000000	0.928715	0.000000
4943.500000	0.908710	0.000000
4944.000000	0.918717	0.000000
4944.500000	0.928731	0.000000
4945.000000	0.925300	0.000000
4945.500000	0.921378	0.000000
4946.000000	0.926796	0.000000
4946.500000	0.936459	0.000000
4947.000000	0.953563	0.000000
4947.500000	0.981382	0.000000
4948.000000	0.999584	0.000000
4948.500000	0.954235	0.000000
4949.000000	0.908852	0.000000
4949.500000	0.927742	0.000000
4950.000000	0.957745	0.000000
4950.500000	0.968109	0.000000
4951.000000	0.963843	0.000000
4951.500000	0.953883	0.000000
4952.000000	0.930218	0.000000
4952.500000	0.907077	0.000000
4953.000000	0.925445	0.000000
4953.500000	0.943810	0.000000
4954.000000	0.952628	0.000000
4954.500000	0.957942	0.000000
4955.000000	0.959744	0.000000
4955.500000	0.957263	0.000000
4956.000000	0.955195	0.000000
4956.500000	0.955230	0.000000
4957.000000	0.955250	0.000000
4957.500000	0.936758	0.000000
4958.000000	0.915878	0.000000
4958.500000	0.930518	0.000000
4959.000000	0.968585	0.000000
4959.500000	0.984724	0.000000
4960.000000	0.954054	0.000000
4960.500000	0.924434	0.000000
4961.000000	0.922370	0.000000
4961.500000	0.920394	0.000000
4962.000000	0.923388	0.000000
4962.500000	0.928117	0.000000
4963.000000	0.934352	0.000000
4963.500000	0.942289	0.000000
4964.000000	0.947116	0.000000
4964.500000	0.937405	0.000000
4965.000000	0.927704	0.000000
4965.500000	0.936489	0.000000
4966.000000	0.947496	0.000000
4966.500000	0.933883	0.000000
4967.000000	0.904218	0.000000
4967.500000	0.889611	0.000000
4968.000000	0.907285	0.000000
4968.500000	0.925183	0.000000
4969.000000	0.950633	0.000000
4969.500000	0.976073	0.000000
4970.000000	0.967487	0.000000
4970.500000	0.947084	0.000000
4971.000000	0.938168	0.000000
4971.500000	0.943083	0.000000
4972.000000	0.944237	0.000000
4972.500000	0.926464	0.000000
4973.000000	0.908645	0.000000
4973.500000	0.923296	0.000000
4974.000000	0.942580	0.000000
4974.500000	0.953967	0.000000
4975.000000	0.959737	0.000000
4975.500000	0.966648	0.000000
4976.000000	0.976331	0.000000
4976.500000	0.985966	0.000000
4977.000000	0.976206	0.000000
4977.500000	0.966433	0.000000
4978.000000	0.952171	0.000000
4978.500000	0.936066	0.000000
4979.000000	0.933048	0.000000
4979.500000	0.948306	0.000000
4980.000000	0.962791	0.000000
4980.500000	0.971817	0.000000
4981.000000	0.980844	0.000000
4981.500000	0.972884	0.000000
4982.000000	0.961456	0.000000
4982.500000	0.947874	0.000000
4983.000000	0.932430	0.000000
4983.500000	0.923584	0.000000
4984.000000	0.935430	0.000000
4984.500000	0.947277	0.000000
4985.000000	0.954108	0.000000
4985.500000	0.960656	0.000000
4986.000000	0.957950	0.000000
4986.500000	0.950280	0.000000
4987.000000	0.945766	0.000000
4987.500000	0.946995	0.000000
4988.000000	0.949050	0.000000
4988.500000	0.964510	0.000000
4989.000000	0.979974	0.000000
4989.500000	0.975861	0.000000
4990.000000	0.965587	0.000000
4990.500000	0.946985	0.000000
4991.000000	0.918718	0.000000
4991.500000	0.897687	0.000000
4992.000000	0.913449	0.000000
4992.500000	0.929216	0.000000
4993.000000	0.941673	0.000000
4993.500000	0.953620	0.000000
4994.000000	0.971637	0.000000
4994.500000	0.994310	0.000000
4995.000000	1.001295	0.000000
4995.500000	0.965031	0.000000
4996.000000	0.928752	0.000000
4996.500000	0.938826	0.000000
4997.000000	0.950545	0.000000
4997.500000	0.953032	0.000000
4998.000000	0.950863	0.000000
4998.500000	0.940335	0.000000
4999.000000	0.915153	0.000000
4999.500000	0.892623	0.000000
5000.000000	0.910928	0.000000
5000.500000	0.929241	0.000000
5001.000000	0.931013	0.000000
5001.500000	0.927518	0.000000
5002.000000	0.923509	0.000000
5002.500000	0.918886	0.000000
5003.000000	0.914678	0.000000
5003.500000	0.912790	0.000000
5004.000000	0.910904	0.000000
5004.500000	0.935272	0.000000
5005.000000	0.964375	0.000000
5005.500000	0.960944	0.000000
5006.000000	0.930098	0.000000
5006.500000	0.905239	0.000000
5007.000000	0.899624	0.000000
5007.500000	0.894010	0.000000
5008.000000	0.917345	0.000000
5008.500000	0.942813	0.000000
5009.000000	0.956144	0.000000
5009.500000	0.962207	0.000000
5010.000000	0.962988	0.000000
5010.500000	0.952463	0.000000
5011.000000	0.942190	0.000000
5011.500000	0.954350	0.000000
5012.000000	0.966520	0.000000
5012.500000	0.958464	0.000000
5013.000000	0.941869	0.000000
5013.500000	0.943914	0.000000
5014.000000	0.974541	0.000000
5014.500000	1.001400	0.000000
5015.000000	0.987933	0.000000
5015.500000	0.974463	0.000000
5016.000000	0.958686	0.000000
5016.500000	0.942242	0.000000
5017.000000	0.931857	0.000000
5017.500000	0.928411	0.000000
5018.000000	0.924318	0.000000
5018.500000	0.916697	0.000000
5019.000000	0.909075	0.000000
5019.500000	0.917932	0.000000
5020.000000	0.929830	0.000000
5020.500000	0.933048	0.000000
5021.000000	0.928655	0.000000
5021.500000	0.928516	0.000000
5022.000000	0.943385	0.000000
5022.500000	0.958268	0.000000
5023.000000	0.952554	0.000000
5023.500000	0.944753	0.000000
5024.000000	0.944210	0.000000
5024.500000	0.948614	0.000000
5025.000000	0.954878	0.000000
5025.500000	0.965894	0.000000
5026.000000	0.976919	0.000000
5026.500000	0.980495	0.000000
5027.000000	0.983819	0.000000
5027.500000	0.973310	0.000000
5028.000000	0.955409	0.000000
5028.500000	0.952078	0.000000
5029.000000	0.977488	0.000000
5029.500000	1.001886	0.000000
5030.000000	0.977812	0.000000
5030.500000	0.953717	0.000000
5031.000000	0.950449	0.000000
5031.500000	0.955930	0.000000
5032.000000	0.942837	0.000000
5032.500000	0.900348	0.000000
5033.000000	0.862289	0.000000
5033.500000	0.883615	0.000000
5034.000000	0.904952	0.000000
5034.500000	0.927098	0.000000
5035.000000	0.949518	0.000000
5035.500000	0.956359	0.000000
5036.000000	0.942806	0.000000
5036.500000	0.933328	0.000000
5037.000000	0.955573	0.000000
5037.500000	0.977825	0.000000
5038.000000	0.963080	0.000000
5038.500000	0.938698	0.000000
5039.000000	0.926562	0.000000
5039.500000	0.927962	0.000000
5040.000000	0.929221	0.000000
5040.500000	0.930711	0.000000
5041.000000	0.932216	0.000000
5041.500000	0.932682	0.000000
5042.000000	0.933483	0.000000
5042.500000	0.927543	0.000000
5043.000000	0.915303	0.000000
5043.500000	0.907872	0.000000
5044.000000	0.918588	0.000000
5044.500000	0.929244	0.000000
5045.000000	0.950558	0.000000
5045.500000	0.972768	0.000000
5046.000000	0.971895	0.000000
5046.500000	0.951568	0.000000
5047.000000	0.935486	0.000000
5047.500000	0.935843	0.000000
5048.000000	0.936254	0.000000
5048.500000	0.942171	0.000000
5049.000000	0.948818	0.000000
5049.500000	0.961318	0.000000
5050.000000	0.978276	0.000000
5050.500000	0.989193	0.000000
5051.000000	0.981129	0.000000
5051.500000	0.973115	0.000000
5052.000000	0.960944	0.000000
5052.500000	0.948425	0.000000
5053.000000	0.953535	0.000000
5053.500000	0.970898	0.000000
5054.000000	0.982380	0.000000
5054.500000	0.977306	0.000000
5055.000000	0.972241	0.000000
5055.500000	0.973607	0.000000
5056.000000	0.975423	0.000000
5056.500000	0.972307	0.000000
5057.000000	0.965992	0.000000
5057.500000	0.957526	0.000000
5058.000000	0.943521	0.000000
5058.500000	0.929479	0.000000
5059.000000	0.942228	0.000000
5059.500000	0.956404	0.000000
5060.000000	0.954137	0.000000
5060.500000	0.941759	0.000000
5061.000000	0.932283	0.000000
5061.500000	0.929987	0.000000
5062.000000	0.927673	0.000000
5062.500000	0.936619	0.000000
5063.000000	0.946049	0.000000
5063.500000	0.944458	0.000000
5064.000000	0.936300	0.000000
5064.500000	0.933379	0.000000
5065.000000	0.943002	0.000000
5065.500000	0.952623	0.000000
5066.000000	0.953969	0.000000
5066.500000	0.954984	0.000000
5067.000000	0.954973	0.000000
5067.500000	0.954355	0.000000
5068.000000	0.959141	0.000000
5068.500000	0.976797	0.000000
5069.000000	0.994458	0.000000
5069.500000	0.987554	0.000000
5070.000000	0.979663	0.000000
5070.500000	0.971938	0.000000
5071.000000	0.964304	0.000000
5071.500000	0.961685	0.000000
5072.000000	0.971244	0.000000
5072.500000	0.980800	0.000000
5073.000000	0.959088	0.000000
5073.500000	0.935931	0.000000
5074.000000	0.929939	0.000000
5074.500000	0.934460	0.000000
5075.000000	0.943075	0.000000
5075.500000	0.962047	0.000000
5076.000000	0.981024	0.000000
5076.500000	0.987561	0.000000
5077.000000	0.993386	0.000000
5077.500000	0.989692	0.000000
5078.000000	0.979862	0.000000
5078.500000	0.976142	0.000000
5079.000000	0.988979	0.000000
5079.500000	1.001818	0.000000
5080.000000	0.991224	0.000000
5080.500000	0.978881	0.000000
5081.000000	0.979685	0.000000
5081.500000	0.989574	0.000000
5082.000000	0.995386	0.000000
5082.500000	0.989058	0.000000
5083.000000	0.982722	0.000000
5083.500000	0.982041	0.000000
5084.000000	0.981910	0.000000
5084.500000	0.980406	0.000000
5085.000000	0.977865	0.000000
5085.500000	0.976162	0.000000
5086.000000	0.977307	0.000000
5086.500000	0.978450	0.000000
5087.000000	0.985633	0.000000
5087.500000	0.993594	0.000000
5088.000000	0.987599	0.000000
5088.500000	0.969865	0.000000
5089.000000	0.955418	0.000000
5089.500000	0.954149	0.000000
5090.000000	0.952878	0.000000
5090.500000	0.951120	0.000000
5091.000000	0.949280	0.000000
5091.500000	0.960298	0.000000
5092.000000	0.983585	0.000000
5092.500000	0.997998	0.000000
5093.000000	0.968112	0.000000
5093.500000	0.938214	0.000000
5094.000000	0.945512	0.000000
5094.500000	0.960893	0.000000
5095.000000	0.973941	0.000000
5095.500000	0.984415	0.000000
5096.000000	0.991853	0.000000
5096.500000	0.978780	0.000000
5097.000000	0.965704	0.000000
5097.500000	0.960569	0.000000
5098.000000	0.957648	0.000000
5098.500000	0.951689	0.000000
5099.000000	0.941775	0.000000
5099.500000	0.935269	0.000000
5100.000000	0.964817	0.000000
5100.500000	0.994380	0.000000
5101.000000	0.996725	0.000000
5101.500000	0.989391	0.000000
5102.000000	0.975322	0.000000
5102.500000	0.950648	0.000000
5103.000000	0.927086	0.000000
5103.500000	0.931271	0.000000
5104.000000	0.935460	0.000000
5104.500000	0.952075	0.000000
5105.000000	0.974320	0.000000
5105.500000	0.983690	0.000000
5106.000000	0.967791	0.000000
5106.500000	0.951886	0.000000
5107.000000	0.963668	0.000000
5107.500000	0.975839	0.000000
5108.000000	0.966937	0.000000
5108.500000	0.945883	0.000000
5109.000000	0.930607	0.000000
5109.500000	0.930057	0.000000
5110.000000	0.929509	0.000000
5110.500000	0.929093	0.000000
5111.000000	0.928687	0.000000
5111.500000	0.936654	0.000000
5112.000000	0.950801	0.000000
5112.500000	0.959538	0.000000
5113.000000	0.949224	0.000000
5113.500000	0.938906	0.000000
5114.000000	0.954910	0.000000
5114.500000	0.974969	0.000000
5115.000000	0.978541	0.000000
5115.500000	0.966368	0.000000
5116.000000	0.955538	0.000000
5116.500000	0.952006	0.000000
5117.000000	0.948472	0.000000
5117.500000	0.958211	0.000000
5118.000000	0.971281	0.000000
5118.500000	0.980908	0.000000
5119.000000	0.986201	0.000000
5119.500000	0.990137	0.000000
5120.000000	0.979537	0.000000
5120.500000	0.968932	0.000000
5121.000000	0.950396	0.000000
5121.500000	0.928885	0.000000
5122.000000	0.935450	0.000000
