wavelength	flux	error
4751.500000	0.966119	0.000000
4752.000000	0.967113	0.000000
4752.500000	0.968109	0.000000
4753.000000	0.965210	0.000000
4753.500000	0.962237	0.000000
4754.000000	0.968334	0.000000
4754.500000	0.976809	0.000000
4755.000000	0.976990	0.000000
4755.500000	0.971717	0.000000
4756.000000	0.967414	0.000000
4756.500000	0.964490	0.000000
4757.000000	0.964058	0.000000
4757.500000	0.972305	0.000000
4758.000000	0.980148	0.000000
4758.500000	0.975685	0.000000
4759.000000	0.971216	0.000000
4759.500000	0.972719	0.000000
4760.000000	0.975354	0.000000
4760.500000	0.975932	0.000000
4761.000000	0.975398	0.000000
4761.500000	0.972237	0.000000
4762.000000	0.965950	0.000000
4762.500000	0.959871	0.000000
4763.000000	0.954388	0.000000
4763.500000	0.949606	0.000000
4764.000000	0.954150	0.000000
4764.500000	0.958699	0.000000
4765.000000	0.962740	0.000000
4765.500000	0.966713	0.000000
4766.000000	0.971624	0.000000
4766.500000	0.976975	0.000000
4767.000000	0.976932	0.000000
4767.500000	0.971203	0.000000
4768.000000	0.967284	0.000000
4768.500000	0.967771	0.000000
4769.000000	0.968043	0.000000
4769.500000	0.966291	0.000000
4770.000000	0.964537	0.000000
4770.500000	0.967145	0.000000
4771.000000	0.970244	0.000000
4771.500000	0.974126	0.000000
4772.000000	0.978343	0.000000
4772.500000	0.975094	0.000000
4773.000000	0.964517	0.000000
4773.500000	0.959550	0.000000
4774.000000	0.967271	0.000000
4774.500000	0.975586	0.000000
4775.000000	0.988728	0.000000
4775.500000	1.001883	0.000000
4776.000000	0.994962	0.000000
4776.500000	0.986037	0.000000
4777.000000	0.982582	0.000000
4777.500000	0.981361	0.000000
4778.000000	0.984150	0.000000
4778.500000	0.990793	0.000000
4779.000000	0.993287	0.000000
4779.500000	0.986516	0.000000
4780.000000	0.981118	0.000000
4780.500000	0.987043	0.000000
4781.000000	0.992973	0.000000
4781.500000	0.982313	0.000000
4782.000000	0.969941	0.000000
4782.500000	0.975637	0.000000
4783.000000	0.988899	0.000000
4783.500000	0.994596	0.000000
4784.000000	0.992796	0.000000
4784.500000	0.990609	0.000000
4785.000000	0.987522	0.000000
4785.500000	0.985070	0.000000
4786.000000	0.988653	0.000000
4786.500000	0.992237	0.000000
4787.000000	0.987643	0.000000
4787.500000	0.982052	0.000000
4788.000000	0.983524	0.000000
4788.500000	0.988209	0.000000
4789.000000	0.987398	0.000000
4789.500000	0.980684	0.000000
4790.000000	0.977445	0.000000
4790.500000	0.983302	0.000000
4791.000000	0.988788	0.000000
4791.500000	0.989374	0.000000
4792.000000	0.989955	0.000000
4792.500000	0.986850	0.000000
4793.000000	0.983158	0.000000
4793.500000	0.986798	0.000000
4794.000000	0.994264	0.000000
4794.500000	0.996187	0.000000
4795.000000	0.991317	0.000000
4795.500000	0.987530	0.000000
4796.000000	0.987167	0.000000
4796.500000	0.986726	0.000000
4797.000000	0.984143	0.000000
4797.500000	0.981553	0.000000
4798.000000	0.983575	0.000000
4798.500000	0.986582	0.000000
4799.000000	0.984878	0.000000
4799.500000	0.980210	0.000000
4800.000000	0.978727	0.000000
4800.500000	0.981947	0.000000
4801.000000	0.984481	0.000000
4801.500000	0.984148	0.000000
4802.000000	0.983813	0.000000
4802.500000	0.984717	0.000000
4803.000000	0.985645	0.000000
4803.500000	0.983941	0.000000
4804.000000	0.981453	0.000000
4804.500000	0.978782	0.000000
4805.000000	0.975968	0.000000
4805.500000	0.970607	0.000000
4806.000000	0.960423	0.000000
4806.500000	0.953573	0.000000
4807.000000	0.968571	0.000000
4807.500000	0.983585	0.000000
4808.000000	0.977960	0.000000
4808.500000	0.970512	0.000000
4809.000000	0.973740	0.000000
4809.500000	0.981453	0.000000
4810.000000	0.981252	0.000000
4810.500000	0.972801	0.000000
4811.000000	0.968592	0.000000
4811.500000	0.975595	0.000000
4812.000000	0.981753	0.000000
4812.500000	0.974190	0.000000
4813.000000	0.966630	0.000000
4813.500000	0.969696	0.000000
4814.000000	0.974758	0.000000
4814.500000	0.981265	0.000000
4815.000000	0.988643	0.000000
4815.500000	0.985213	0.000000
4816.000000	0.966117	0.000000
4816.500000	0.953285	0.000000
4817.000000	0.967054	0.000000
4817.500000	0.980850	0.000000
4818.000000	0.977819	0.000000
4818.500000	0.974319	0.000000
4819.000000	0.979879	0.000000
4819.500000	0.988414	0.000000
4820.000000	0.987445	0.000000
4820.500000	0.978183	0.000000
4821.000000	0.971769	0.000000
4821.500000	0.971573	0.000000
4822.000000	0.971064	0.000000
4822.500000	0.967502	0.000000
4823.000000	0.963939	0.000000
4823.500000	0.963926	0.000000
4824.000000	0.964431	0.000000
4824.500000	0.964125	0.000000
4825.000000	0.963386	0.000000
4825.500000	0.967296	0.000000
4826.000000	0.977372	0.000000
4826.500000	0.984373	0.000000
4827.000000	0.979602	0.000000
4827.500000	0.974822	0.000000
4828.000000	0.966634	0.000000
4828.500000	0.958380	0.000000
4829.000000	0.966312	0.000000
4829.500000	0.979327	0.000000
4830.000000	0.983720	0.000000
4830.500000	0.980684	0.000000
4831.000000	0.977494	0.000000
4831.500000	0.973977	0.000000
4832.000000	0.971546	0.000000
4832.500000	0.980447	0.000000
4833.000000	0.989352	0.000000
4833.500000	0.980732	0.000000
4834.000000	0.969303	0.000000
4834.500000	0.966248	0.000000
4835.000000	0.967969	0.000000
4835.500000	0.964348	0.000000
4836.000000	0.953044	0.000000
4836.500000	0.945813	0.000000
4837.000000	0.956823	0.000000
4837.500000	0.967834	0.000000
4838.000000	0.955305	0.000000
4838.500000	0.941666	0.000000
4839.000000	0.941298	0.000000
4839.500000	0.945893	0.000000
4840.000000	0.940457	0.000000
4840.500000	0.924949	0.000000
4841.000000	0.917778	0.000000
4841.500000	0.933169	0.000000
4842.000000	0.947275	0.000000
4842.500000	0.930844	0.000000
4843.000000	0.914396	0.000000
4843.500000	0.909683	0.000000
4844.000000	0.907712	0.000000
4844.500000	0.897834	0.000000
4845.000000	0.882223	0.000000
4845.500000	0.873404	0.000000
4846.000000	0.877281	0.000000
4846.500000	0.879971	0.000000
4847.000000	0.873672	0.000000
4847.500000	0.867373	0.000000
4848.000000	0.860622	0.000000
4848.500000	0.853813	0.000000
4849.000000	0.838017	0.000000
4849.500000	0.817425	0.000000
4850.000000	0.804879	0.000000
4850.500000	0.803491	0.000000
4851.000000	0.800057	0.000000
4851.500000	0.787618	0.000000
4852.000000	0.775176	0.000000
4852.500000	0.757386	0.000000
4853.000000	0.739314	0.000000
4853.500000	0.729709	0.000000
4854.000000	0.723455	0.000000
4854.500000	0.712995	0.000000
4855.000000	0.698000	0.000000
4855.500000	0.680073	0.000000
4856.000000	0.653168	0.000000
4856.500000	0.626388	0.000000
4857.000000	0.615287	0.000000
4857.500000	0.604197	0.000000
4858.000000	0.588143	0.000000
4858.500000	0.570648	0.000000
4859.000000	0.546088	0.000000
4859.500000	0.515387	0.000000
4860.000000	0.483128	0.000000
4860.500000	0.447181	0.000000
4861.000000	0.412301	0.000000
4861.500000	0.394795	0.000000
4862.000000	0.377305	0.000000
4862.500000	0.369997	0.000000
4863.000000	0.364901	0.000000
4863.500000	0.379291	0.000000
4864.000000	0.407783	0.000000
4864.500000	0.436748	0.000000
4865.000000	0.466540	0.000000
4865.500000	0.494889	0.000000
4866.000000	0.511517	0.000000
4866.500000	0.527771	0.000000
4867.000000	0.558607	0.000000
4867.500000	0.591446	0.000000
4868.000000	0.613885	0.000000
4868.500000	0.629948	0.000000
4869.000000	0.644275	0.000000
4869.500000	0.655898	0.000000
4870.000000	0.668985	0.000000
4870.500000	0.690943	0.000000
4871.000000	0.712916	0.000000
4871.500000	0.722951	0.000000
4872.000000	0.731540	0.000000
4872.500000	0.743570	0.000000
4873.000000	0.757463	0.000000
4873.500000	0.770330	0.000000
4874.000000	0.781695	0.000000
4874.500000	0.793181	0.000000
4875.000000	0.805226	0.000000
4875.500000	0.817303	0.000000
4876.000000	0.825030	0.000000
4876.500000	0.832402	0.000000
4877.000000	0.836842	0.000000
4877.500000	0.839867	0.000000
4878.000000	0.847610	0.000000
4878.500000	0.861753	0.000000
4879.000000	0.874529	0.000000
4879.500000	0.880763	0.000000
4880.000000	0.887046	0.000000
4880.500000	0.892023	0.000000
4881.000000	0.896943	0.000000
4881.500000	0.904788	0.000000
4882.000000	0.914018	0.000000
4882.500000	0.918177	0.000000
4883.000000	0.915705	0.000000
4883.500000	0.914127	0.000000
4884.000000	0.916380	0.000000
4884.500000	0.918656	0.000000
4885.000000	0.919555	0.000000
4885.500000	0.920376	0.000000
4886.000000	0.920706	0.000000
4886.500000	0.920816	0.000000
4887.000000	0.918409	0.000000
4887.500000	0.912747	0.000000
4888.000000	0.910747	0.000000
4888.500000	0.924827	0.000000
4889.000000	0.938917	0.000000
4889.500000	0.948437	0.000000
4890.000000	0.957644	0.000000
4890.500000	0.953433	0.000000
4891.000000	0.942978	0.000000
4891.500000	0.940451	0.000000
4892.000000	0.948429	0.000000
4892.500000	0.954358	0.000000
4893.000000	0.950762	0.000000
4893.500000	0.947169	0.000000
4894.000000	0.941849	0.000000
4894.500000	0.936390	0.000000
4895.000000	0.937684	0.000000
4895.500000	0.942305	0.000000
4896.000000	0.944418	0.000000
4896.500000	0.943006	0.000000
4897.000000	0.943026	0.000000
4897.500000	0.950484	0.000000
4898.000000	0.957951	0.000000
4898.500000	0.968230	0.000000
4899.000000	0.978810	0.000000
4899.500000	0.979611	0.000000
4900.000000	0.975141	0.000000
4900.500000	0.969979	0.000000
4901.000000	0.963749	0.000000
4901.500000	0.959003	0.000000
4902.000000	0.963642	0.000000
4902.500000	0.968288	0.000000
4903.000000	0.964824	0.000000
4903.500000	0.960243	0.000000
4904.000000	0.959385	0.000000
4904.500000	0.960801	0.000000
4905.000000	0.966515	0.000000
4905.500000	0.979786	0.000000
4906.000000	0.992070	0.000000
4906.500000	0.995737	0.000000
4907.000000	0.999408	0.000000
4907.500000	0.992841	0.000000
4908.000000	0.984380	0.000000
4908.500000	0.981441	0.000000
4909.000000	0.982439	0.000000
4909.500000	0.981911	0.000000
4910.000000	0.978188	0.000000
4910.500000	0.974150	0.000000
4911.000000	0.965392	0.000000
4911.500000	0.956630	0.000000
4912.000000	0.962564	0.000000
4912.500000	0.972163	0.000000
4913.000000	0.973683	0.000000
4913.500000	0.968275	0.000000
4914.000000	0.966303	0.000000
4914.500000	0.973358	0.000000
4915.000000	0.980454	0.000000
4915.500000	0.990354	0.000000
4916.000000	1.000262	0.000000
4916.500000	0.994859	0.000000
4917.000000	0.984320	0.000000
4917.500000	0.976994	0.000000
4918.000000	0.973085	0.000000
4918.500000	0.971735	0.000000
4919.000000	0.979466	0.000000
4919.500000	0.987201	0.000000
4920.000000	0.986181	0.000000
4920.500000	0.984746	0.000000
4921.000000	0.981948	0.000000
4921.500000	0.978534	0.000000
4922.000000	0.969028	0.000000
4922.500000	0.951199	0.000000
4923.000000	0.936272	0.000000
4923.500000	0.937114	0.000000
4924.000000	0.937955	0.000000
4924.500000	0.936230	0.000000
4925.000000	0.934180	0.000000
4925.500000	0.943540	0.000000
4926.000000	0.959881	0.000000
4926.500000	0.976275	0.000000
4927.000000	0.992762	0.000000
4927.500000	1.006483	0.000000
4928.000000	0.989726	0.000000
4928.500000	0.972956	0.000000
4929.000000	0.974568	0.000000
4929.500000	0.980384	0.000000
4930.000000	0.979571	0.000000
4930.500000	0.973197	0.000000
4931.000000	0.968725	0.000000
4931.500000	0.969325	0.000000
4932.000000	0.969916	0.000000
4932.500000	0.968380	0.000000
4933.000000	0.966839	0.000000
4933.500000	0.968089	0.000000
4934.000000	0.970365	0.000000
4934.500000	0.975900	0.000000
4935.000000	0.985282	0.000000
4935.500000	0.991693	0.000000
4936.000000	0.985135	0.000000
4936.500000	0.978567	0.000000
4937.000000	0.982259	0.000000
4937.500000	0.986924	0.000000
4938.000000	0.988431	0.000000
4938.500000	0.988157	0.000000
4939.000000	0.980629	0.000000
4939.500000	0.960505	0.000000
4940.000000	0.943217	0.000000
4940.500000	0.954458	0.000000
4941.000000	0.965701	0.000000
4941.500000	0.965555	0.000000
4942.000000	0.962830	0.000000
4942.500000	0.969652	0.000000
4943.000000	0.984614	0.000000
4943.500000	0.995322	0.000000
4944.000000	0.994141	0.000000
4944.500000	0.992958	0.000000
4945.000000	0.987141	0.000000
4945.500000	0.981260	0.000000
4946.000000	0.985543	0.000000
4946.500000	0.993989	0.000000
4947.000000	0.995466	0.000000
4947.500000	0.987766	0.000000
4948.000000	0.981112	0.000000
4948.500000	0.980243	0.000000
4949.000000	0.979374	0.000000
4949.500000	0.982532	0.000000
4950.000000	0.986270	0.000000
4950.500000	0.984679	0.000000
4951.000000	0.979461	0.000000
4951.500000	0.976989	0.000000
4952.000000	0.980482	0.000000
4952.500000	0.983602	0.000000
4953.000000	0.976269	0.000000
4953.500000	0.968937	0.000000
4954.000000	0.963253	0.000000
4954.500000	0.958108	0.000000
4955.000000	0.961452	0.000000
4955.500000	0.974285	0.000000
4956.000000	0.981337	0.000000
4956.500000	0.963762	0.000000
4957.000000	0.946182	0.000000
4957.500000	0.960455	0.000000
4958.000000	0.977976	0.000000
4958.500000	0.979942	0.000000
4959.000000	0.972561	0.000000
4959.500000	0.963433	0.000000
4960.000000	0.950927	0.000000
4960.500000	0.939882	0.000000
4961.000000	0.953020	0.000000
4961.500000	0.966170	0.000000
4962.000000	0.973955	0.000000
4962.500000	0.980165	0.000000
4963.000000	0.981330	0.000000
4963.500000	0.977181	0.000000
4964.000000	0.975400	0.000000
4964.500000	0.983000	0.000000
4965.000000	0.990608	0.000000
4965.500000	0.984080	0.000000
4966.000000	0.976241	0.000000
4966.500000	0.976157	0.000000
4967.000000	0.980661	0.000000
4967.500000	0.980118	0.000000
4968.000000	0.969819	0.000000
4968.500000	0.960272	0.000000
4969.000000	0.964097	0.000000
4969.500000	0.967926	0.000000
4970.000000	0.972804	0.000000
4970.500000	0.978007	0.000000
4971.000000	0.978908	0.000000
4971.500000	0.975074	0.000000
4972.000000	0.972940	0.000000
4972.500000	0.978215	0.000000
4973.000000	0.983494	0.000000
4973.500000	0.985922	0.000000
4974.000000	0.988023	0.000000
4974.500000	0.981452	0.000000
4975.000000	0.969248	0.000000
4975.500000	0.961375	0.000000
4976.000000	0.962912	0.000000
4976.500000	0.964874	0.000000
4977.000000	0.984060	0.000000
4977.500000	1.003257	0.000000
4978.000000	1.000471	0.000000
4978.500000	0.989630	0.000000
4979.000000	0.982070	0.000000
4979.500000	0.978700	0.000000
4980.000000	0.976205	0.000000
4980.500000	0.978826	0.000000
4981.000000	0.981448	0.000000
4981.500000	0.981822	0.000000
4982.000000	0.981807	0.000000
4982.500000	0.982733	0.000000
4983.000000	0.984402	0.000000
4983.500000	0.985839	0.000000
4984.000000	0.986631	0.000000
4984.500000	0.987422	0.000000
4985.000000	0.972837	0.000000
4985.500000	0.957748	0.000000
4986.000000	0.956549	0.000000
4986.500000	0.962101	0.000000
4987.000000	0.969471	0.000000
4987.500000	0.979844	0.000000
4988.000000	0.988712	0.000000
4988.500000	0.980204	0.000000
4989.000000	0.971692	0.000000
4989.500000	0.971811	0.000000
4990.000000	0.974328	0.000000
4990.500000	0.972416	0.000000
4991.000000	0.965797	0.000000
4991.500000	0.962201	0.000000
4992.000000	0.971800	0.000000
4992.500000	0.981408	0.000000
4993.000000	0.989784	0.000000
4993.500000	0.998010	0.000000
4994.000000	0.996409	0.000000
4994.500000	0.987922	0.000000
4995.000000	0.982730	0.000000
4995.500000	0.985679	0.000000
4996.000000	0.988633	0.000000
4996.500000	0.983422	0.000000
4997.000000	0.978110	0.000000
4997.500000	0.977159	0.000000
4998.000000	0.978200	0.000000
4998.500000	0.977837	0.000000
4999.000000	0.975229	0.000000
4999.500000	0.972836	0.000000
5000.000000	0.972784	0.000000
5000.500000	0.972736	0.000000
5001.000000	0.970966	0.000000
5001.500000	0.968714	0.000000
5002.000000	0.964729	0.000000
5002.500000	0.958847	0.000000
5003.000000	0.954625	0.000000
5003.500000	0.958303	0.000000
5004.000000	0.961988	0.000000
5004.500000	0.963623	0.000000
5005.000000	0.964956	0.000000
5005.500000	0.962061	0.000000
5006.000000	0.955908	0.000000
5006.500000	0.951576	0.000000
5007.000000	0.952439	0.000000
5007.500000	0.953308	0.000000
5008.000000	0.951990	0.000000
5008.500000	0.950570	0.000000
5009.000000	0.958033	0.000000
5009.500000	0.970342	0.000000
5010.000000	0.978260	0.000000
5010.500000	0.977654	0.000000
5011.000000	0.977199	0.000000
5011.500000	0.980970	0.000000
5012.000000	0.984752	0.000000
5012.500000	0.984161	0.000000
5013.000000	0.981916	0.000000
5013.500000	0.979658	0.000000
5014.000000	0.977379	0.000000
5014.500000	0.975627	0.000000
5015.000000	0.978188	0.000000
5015.500000	0.980760	0.000000
5016.000000	0.982165	0.000000
5016.500000	0.983281	0.000000
5017.000000	0.980755	0.000000
5017.500000	0.974408	0.000000
5018.000000	0.967231	0.000000
5018.500000	0.956212	0.000000
5019.000000	0.945185	0.000000
5019.500000	0.939317	0.000000
5020.000000	0.934242	0.000000
5020.500000	0.938245	0.000000
5021.000000	0.949536	0.000000
5021.500000	0.959768	0.000000
5022.000000	0.966658	0.000000
5022.500000	0.973558	0.000000
5023.000000	0.971695	0.000000
5023.500000	0.969172	0.000000
5024.000000	0.971292	0.000000
5024.500000	0.976299	0.000000
5025.000000	0.980103	0.000000
5025.500000	0.981135	0.000000
5026.000000	0.982165	0.000000
5026.500000	0.978392	0.000000
5027.000000	0.974557	0.000000
5027.500000	0.971229	0.000000
5028.000000	0.968141	0.000000
5028.500000	0.967022	0.000000
5029.000000	0.969436	0.000000
5029.500000	0.971966	0.000000
5030.000000	0.977187	0.000000
5030.500000	0.982405	0.000000
5031.000000	0.986901	0.000000
5031.500000	0.991120	0.000000
5032.000000	0.992470	0.000000
5032.500000	0.989679	0.000000
5033.000000	0.987406	0.000000
5033.500000	0.990389	0.000000
5034.000000	0.993359	0.000000
5034.500000	0.994445	0.000000
5035.000000	0.994970	0.000000
5035.500000	0.991093	0.000000
5036.000000	0.981951	0.000000
5036.500000	0.975570	0.000000
5037.000000	0.986817	0.000000
5037.500000	0.998053	0.000000
5038.000000	0.995537	0.000000
5038.500000	0.989912	0.000000
5039.000000	0.986012	0.000000
5039.500000	0.983860	0.000000
5040.000000	0.980610	0.000000
5040.500000	0.972350	0.000000
5041.000000	0.964044	0.000000
5041.500000	0.957257	0.000000
5042.000000	0.950685	0.000000
5042.500000	0.954695	0.000000
5043.000000	0.967969	0.000000
5043.500000	0.977453	0.000000
5044.000000	0.972902	0.000000
5044.500000	0.968295	0.000000
5045.000000	0.967246	0.000000
5045.500000	0.966597	0.000000
5046.000000	0.970948	0.000000
5046.500000	0.979138	0.000000
5047.000000	0.985925	0.000000
5047.500000	0.988426	0.000000
5048.000000	0.990872	0.000000
5048.500000	0.990148	0.000000
5049.000000	0.989122	0.000000
5049.500000	0.982334	0.000000
5050.000000	0.971592	0.000000
5050.500000	0.966772	0.000000
5051.000000	0.978235	0.000000
5051.500000	0.989768	0.000000
5052.000000	0.985044	0.000000
5052.500000	0.979392	0.000000
5053.000000	0.973788	0.000000
5053.500000	0.968251	0.000000
5054.000000	0.964956	0.000000
5054.500000	0.967086	0.000000
5055.000000	0.969295	0.000000
5055.500000	0.953847	0.000000
5056.000000	0.937661	0.000000
5056.500000	0.930709	0.000000
5057.000000	0.929185	0.000000
5057.500000	0.929840	0.000000
5058.000000	0.935542	0.000000
5058.500000	0.941239	0.000000
5059.000000	0.956750	0.000000
5059.500000	0.972550	0.000000
5060.000000	0.977646	0.000000
5060.500000	0.976767	0.000000
5061.000000	0.977223	0.000000
5061.500000	0.980637	0.000000
5062.000000	0.984046	0.000000
5062.500000	0.984341	0.000000
5063.000000	0.984568	0.000000
5063.500000	0.980907	0.000000
5064.000000	0.975141	0.000000
5064.500000	0.971497	0.000000
5065.000000	0.972430	0.000000
5065.500000	0.973356	0.000000
5066.000000	0.969051	0.000000
5066.500000	0.964657	0.000000
5067.000000	0.966334	0.000000
5067.500000	0.971250	0.000000
5068.000000	0.974378	0.000000
5068.500000	0.973680	0.000000
5069.000000	0.972978	0.000000
5069.500000	0.971330	0.000000
5070.000000	0.969661	0.000000
5070.500000	0.971042	0.000000
5071.000000	0.974066	0.000000
5071.500000	0.976542	0.000000
5072.000000	0.977828	0.000000
5072.500000	0.979110	0.000000
5073.000000	0.975225	0.000000
5073.500000	0.971223	0.000000
5074.000000	0.972511	0.000000
5074.500000	0.976741	0.000000
5075.000000	0.977277	0.000000
5075.500000	0.969424	0.000000
5076.000000	0.961565	0.000000
5076.500000	0.981794	0.000000
5077.000000	1.002944	0.000000
5077.500000	1.000966	0.000000
5078.000000	0.985435	0.000000
5078.500000	0.976596	0.000000
5079.000000	0.983979	0.000000
5079.500000	0.991366	0.000000
5080.000000	0.976379	0.000000
5080.500000	0.960291	0.000000
5081.000000	0.963828	0.000000
5081.500000	0.979718	0.000000
5082.000000	0.985963	0.000000
5082.500000	0.966612	0.000000
5083.000000	0.947251	0.000000
5083.500000	0.964190	0.000000
5084.000000	0.983734	0.000000
5084.500000	0.981919	0.000000
5085.000000	0.965388	0.000000
5085.500000	0.954440	0.000000
5086.000000	0.960209	0.000000
5086.500000	0.965985	0.000000
5087.000000	0.973370	0.000000
5087.500000	0.980926	0.000000
5088.000000	0.980743	0.000000
5088.500000	0.974615	0.000000
5089.000000	0.969537	0.000000
5089.500000	0.968130	0.000000
5090.000000	0.966727	0.000000
5090.500000	0.979653	0.000000
5091.000000	0.994572	0.000000
5091.500000	0.993704	0.000000
5092.000000	0.979064	0.000000
5092.500000	0.967124	0.000000
5093.000000	0.966754	0.000000
5093.500000	0.966391	0.000000
5094.000000	0.965342	0.000000
5094.500000	0.964173	0.000000
5095.000000	0.964424	0.000000
5095.500000	0.966109	0.000000
5096.000000	0.966952	0.000000
5096.500000	0.963039	0.000000
5097.000000	0.959131	0.000000
5097.500000	0.962276	0.000000
5098.000000	0.967145	0.000000
5098.500000	0.969008	0.000000
5099.000000	0.967292	0.000000
5099.500000	0.966420	0.000000
5100.000000	0.972411	0.000000
5100.500000	0.978415	0.000000
5101.000000	0.970760	0.000000
5101.500000	0.958790	0.000000
5102.000000	0.952987	0.000000
5102.500000	0.956035	0.000000
5103.000000	0.959444	0.000000
5103.500000	0.968267	0.000000
5104.000000	0.977103	0.000000
5104.500000	0.976327	0.000000
5105.000000	0.971641	0.000000
5105.500000	0.970183	0.000000
5106.000000	0.974467	0.000000
5106.500000	0.978746	0.000000
5107.000000	0.981811	0.000000
5107.500000	0.984880	0.000000
5108.000000	0.983379	0.000000
5108.500000	0.979487	0.000000
5109.000000	0.976918	0.000000
5109.500000	0.977376	0.000000
5110.000000	0.977834	0.000000
5110.500000	0.980230	0.000000
5111.000000	0.982725	0.000000
5111.500000	0.987947	0.000000
5112.000000	0.995005	0.000000
5112.500000	0.995821	0.000000
5113.000000	0.977266	0.000000
5113.500000	0.958687	0.000000
5114.000000	0.966414	0.000000
5114.500000	0.977421	0.000000
5115.000000	0.982841	0.000000
5115.500000	0.983382	0.000000
5116.000000	0.984441	0.000000
5116.500000	0.987908	0.000000
5117.000000	0.991369	0.000000
5117.500000	0.989920	0.000000
5118.000000	0.987400	0.000000
5118.500000	0.986579	0.000000
5119.000000	0.987714	0.000000
5119.500000	0.989126	0.000000
5120.000000	0.992888	0.000000
5120.500000	0.996645	0.000000
5121.000000	0.984608	0.000000
5121.500000	0.967297	0.000000
5122.000000	0.958973	0.000000
5122.500000	0.964616	0.000000
5123.000000	0.970319	0.000000
5123.500000	0.977877	0.000000
5124.000000	0.985434	0.000000
5124.500000	0.986412	0.000000
5125.000000	0.984194	0.000000
5125.500000	0.981630	0.000000
5126.000000	0.978315	0.000000
5126.500000	0.974992	0.000000
5127.000000	0.983133	0.000000
5127.500000	0.991842	0.000000
5128.000000	0.991575	0.000000
5128.500000	0.985108	0.000000
5129.000000	0.979399	0.000000
5129.500000	0.976248	0.000000
5130.000000	0.973092	0.000000
5130.500000	0.969107	0.000000
5131.000000	0.964990	0.000000
5131.500000	0.962749	0.000000
5132.000000	0.962346	0.000000
5132.500000	0.963584	0.000000
5133.000000	0.974768	0.000000
5133.500000	0.985955	0.000000
5134.000000	0.986984	0.000000
5134.500000	0.985111	0.000000
5135.000000	0.982669	0.000000
5135.500000	0.979424	0.000000
5136.000000	0.976136	0.000000
5136.500000	0.972088	0.000000
5137.000000	0.968037	0.000000
5137.500000	0.965703	0.000000
5138.000000	0.964165	0.000000
5138.500000	0.962654	0.000000
5139.000000	0.961202	0.000000
5139.500000	0.959748	0.000000
5140.000000	0.964467	0.000000
5140.500000	0.969507	0.000000
5141.000000	0.970942	0.000000
5141.500000	0.969801	0.000000
5142.000000	0.969475	0.000000
5142.500000	0.972113	0.000000
5143.000000	0.974752	0.000000
5143.500000	0.977113	0.000000
5144.000000	0.979424	0.000000
5144.500000	0.977493	0.000000
5145.000000	0.970943	0.000000
5145.500000	0.965164	0.000000
5146.000000	0.965685	0.000000
5146.500000	0.966206	0.000000
5147.000000	0.965333	0.000000
5147.500000	0.963968	0.000000
5148.000000	0.960789	0.000000
5148.500000	0.954510	0.000000
5149.000000	0.948229	0.000000
5149.500000	0.955682	0.000000
5150.000000	0.963160	0.000000
5150.500000	0.971912	0.000000
5151.000000	0.981426	0.000000
5151.500000	0.987295	0.000000
5152.000000	0.982498	0.000000
5152.500000	0.977699	0.000000
5153.000000	0.974919	0.000000
5153.500000	0.972408	0.000000
5154.000000	0.970622	0.000000
5154.500000	0.969537	0.000000
5155.000000	0.967807	0.000000
5155.500000	0.961958	0.000000
5156.000000	0.956107	0.000000
5156.500000	0.955824	0.000000
5157.000000	0.957289	0.000000
5157.500000	0.958653	0.000000
5158.000000	0.959858	0.000000
5158.500000	0.961000	0.000000
5159.000000	0.956381	0.000000
5159.500000	0.951761	0.000000
5160.000000	0.949952	0.000000
5160.500000	0.949757	0.000000
5161.000000	0.952019	0.000000
5161.500000	0.961306	0.000000
5162.000000	0.970601	0.000000
5162.500000	0.980012	0.000000
5163.000000	0.989445	0.000000
5163.500000	0.995987	0.000000
5164.000000	0.999691	0.000000
5164.500000	1.001675	0.000000
5165.000000	0.991773	0.000000
5165.500000	0.981868	0.000000
5166.000000	0.969922	0.000000
5166.500000	0.957284	0.000000
5167.000000	0.948418	0.000000
5167.500000	0.946013	0.000000
5168.000000	0.943609	0.000000
5168.500000	0.931202	0.000000
5169.000000	0.918681	0.000000
5169.500000	0.915941	0.000000
5170.000000	0.919486	0.000000
5170.500000	0.923360	0.000000
5171.000000	0.928335	0.000000
5171.500000	0.933318	0.000000
5172.000000	0.937745	0.000000
5172.500000	0.942078	0.000000
5173.000000	0.943838	0.000000
5173.500000	0.942634	0.000000
5174.000000	0.942259	0.000000
5174.500000	0.951064	0.000000
5175.000000	0.959879	0.000000
5175.500000	0.963254	0.000000
5176.000000	0.964295	0.000000
5176.500000	0.967000	0.000000
5177.000000	0.973300	0.000000
5177.500000	0.979611	0.000000
5178.000000	0.979414	0.000000
5178.500000	0.978746	0.000000
5179.000000	0.977382	0.000000
5179.500000	0.975442	0.000000
5180.000000	0.973711	0.000000
5180.500000	0.973051	0.000000
5181.000000	0.972393	0.000000
5181.500000	0.967664	0.000000
5182.000000	0.961763	0.000000
5182.500000	0.955665	0.000000
5183.000000	0.949262	0.000000
5183.500000	0.942868	0.000000
5184.000000	0.940383	0.000000
5184.500000	0.937896	0.000000
5185.000000	0.936631	0.000000
5185.500000	0.936128	0.000000
5186.000000	0.937589	0.000000
5186.500000	0.945697	0.000000
5187.000000	0.953813	0.000000
5187.500000	0.947143	0.000000
5188.000000	0.937642	0.000000
